tier,ref,featuriser,model,policy,logic,seed,fold,par2,solved_pct,vbs_gap,train_time_s,predict_time_s,n_train,n_test,slurm_job,slurm_task
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,3,11270.55,85.8,0.6442,69.9,19.7,2400,600,hydra,07-41-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,4,8938.57,89.0,0.4041,73.7,16.8,2400,600,hydra,07-41-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,123,MEAN,9172.31,88.8,-120.0,450.5,,,,hydra,07-41-46
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,0,17313.36,77.5,0.2981,621.5,136.7,2400,600,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,1,15359.61,80.0,0.4023,579.3,167.9,2400,600,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,2,14404.31,81.3,0.3891,556.2,192.6,2400,600,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,3,13998.80,82.0,0.3374,626.6,120.7,2400,600,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,4,14208.80,81.5,0.3557,623.4,124.1,2400,600,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,123,MEAN,15056.98,80.5,10.4,3748.9,,,,hydra,07-44-33
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,0,8649.72,89.7,0.4209,72.7,18.0,2400,600,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,1,9668.43,88.3,0.6951,72.0,18.7,2400,600,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,2,10087.90,87.5,0.7743,73.7,17.9,2400,600,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,3,6339.66,93.5,0.5780,73.8,16.0,2400,600,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,4,10799.85,86.3,0.4623,72.2,18.3,2400,600,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_LIA,456,MEAN,9109.11,89.1,-119.8,453.2,,,,hydra,07-49-23
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,0,14022.28,82.3,0.2268,595.0,160.9,2400,600,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,1,13878.05,82.0,0.2688,612.7,133.3,2400,600,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,2,13644.38,83.2,0.2313,650.8,98.4,2400,600,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,3,13746.06,82.8,0.2272,542.6,205.6,2400,600,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,4,15582.43,79.5,0.4221,599.2,145.7,2400,600,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,presolver_then_select,QF_BV,456,MEAN,14174.64,82.0,28.4,3744.1,,,,hydra,07-50-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,0,11173.02,87.8,0.8230,75.8,17.3,2400,600,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,1,10853.89,87.8,0.8380,71.0,18.4,2400,600,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,2,11296.48,86.8,0.6350,72.5,18.9,2400,600,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,3,9361.39,90.0,0.9647,76.4,15.8,2400,600,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,4,10062.37,89.0,0.9455,75.2,18.3,2400,600,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,42,MEAN,10549.43,88.3,-208.4,459.7,,,,hydra,07-57-04
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,0,16085.61,78.8,0.4001,632.8,110.4,2400,600,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,1,15689.16,80.0,0.4128,556.6,175.4,2400,600,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,2,14410.45,81.2,0.3924,633.3,100.7,2400,600,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,3,16567.65,78.3,0.4418,560.1,173.1,2400,600,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,4,15295.09,80.5,0.3687,567.2,166.7,2400,600,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,42,MEAN,15609.59,79.8,-3.3,3676.3,,,,hydra,07-57-10
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,0,10329.98,88.5,0.8282,76.2,18.3,2400,600,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,1,10427.12,89.3,1.1622,76.7,16.9,2400,600,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,2,9744.66,89.8,0.8789,74.0,17.5,2400,600,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,3,12546.56,85.2,0.8303,70.8,19.5,2400,600,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,4,11212.45,87.8,0.7612,75.6,17.1,2400,600,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,123,MEAN,10852.16,88.1,-232.1,462.7,,,,hydra,08-04-54
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,0,17611.03,77.2,0.3205,649.1,142.0,2400,600,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,1,15680.00,79.8,0.4315,603.0,176.2,2400,600,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,2,14573.86,81.3,0.4054,582.3,200.7,2400,600,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,3,15380.27,79.7,0.4694,653.0,125.7,2400,600,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,4,14832.54,80.8,0.4152,650.3,129.3,2400,600,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,123,MEAN,15615.54,79.8,-2.6,3911.6,,,,hydra,08-05-34
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,0,10198.03,88.7,0.6752,74.4,18.0,2400,600,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,1,10683.84,88.3,0.8731,72.9,18.4,2400,600,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,2,11256.95,87.8,0.9799,74.5,18.0,2400,600,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,3,8687.65,90.7,1.1624,75.1,15.9,2400,600,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,4,12416.98,85.3,0.6812,73.7,18.3,2400,600,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_LIA,456,MEAN,10648.69,88.2,-220.7,459.4,,,,hydra,08-12-47
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,0,15787.00,79.5,0.3812,584.1,157.4,2400,600,hydra,08-14-11
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,1,14474.67,81.3,0.3233,604.7,131.5,2400,600,hydra,08-14-11
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,2,16220.80,79.0,0.4638,637.8,96.2,2400,600,hydra,08-14-11
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,3,16836.94,78.0,0.5031,536.5,201.0,2400,600,hydra,08-14-11
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,4,14588.19,81.0,0.3314,590.8,142.9,2400,600,hydra,08-14-11
core,REF-VECTOR,machsmt_162,adaboost_ehm,cluster_dispatch,QF_BV,456,MEAN,15581.52,79.8,0.1,3683.0,,,,hydra,08-14-11
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,0,7804.91,91.3,0.2734,82.3,21.0,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,1,8153.17,90.5,0.3303,,20.2,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,1,7760.26,91.3,0.3141,70.2,19.1,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,2,7802.52,91.3,0.3213,,18.6,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,2,8601.04,90.2,0.2449,69.1,18.6,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,3,8896.22,89.8,0.2876,,19.0,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,3,6535.55,93.2,0.3716,72.6,15.6,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,4,6195.38,93.7,0.3002,,15.4,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,4,6992.50,92.5,0.3519,70.9,17.4,2400,600,hydra,10-29-32
core,REF-VECTOR,machsmt_162,xgboost,select_argmin,QF_LIA,42,MEAN,7703.15,91.5,-22.7,455.3,,,,hydra,10-29-32
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,0,10203.32,87.2,0.8058,72.0,17.2,2400,600,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,1,10256.60,87.2,1.1268,72.3,16.9,2400,600,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,2,8846.66,89.5,0.7057,70.8,17.3,2400,600,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,3,12705.72,83.8,0.8536,68.9,19.0,2400,600,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,4,11203.27,86.2,0.7598,73.7,16.8,2400,600,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,123,MEAN,10643.12,86.8,-219.8,445.0,,,,hydra,10-37-08
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,0,8882.37,89.5,0.4591,72.8,18.1,2400,600,hydra,10-37-13
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,1,10755.38,86.7,0.8857,71.8,18.5,2400,600,hydra,10-37-13
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,2,11819.09,85.2,1.0787,73.6,18.0,2400,600,hydra,10-37-13
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,3,6678.35,92.7,0.6623,74.0,16.4,2400,600,hydra,10-37-13
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,4,11596.61,85.2,0.5702,73.9,18.3,2400,600,hydra,10-37-13
core,REF-VECTOR,machsmt_162,adaboost_ehm,select_argmin,QF_LIA,456,MEAN,9946.36,87.8,-177.1,455.3,,,,hydra,10-37-13
